,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_あたりまえの会,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_無所属,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_　,得票率_あたりまえの会,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_無所属,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_あたりまえの会,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_　,立候補者数_あたりまえの会,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_維新の党,立候補者数_自由民主党,当選者数_　,当選者数_あたりまえの会,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_維新の党,当選者数_自由民主党
草津市議会議員選挙（2019年09月08日投票）,草津市議会議員選挙,滋賀県,草津市,20190908.0,2019.0,9.0,8.0,20190901.0,41.4,24.0,26.0,1.0833333333333333,,,,,任期満了,46.96,,,,草津市議会議員選挙（2019年09月08日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.125,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.6666666666666666,0.25,0.08333333333333333,0.9970675776926937,0.0022092839417914858,0.0007231383655148236,0.06231672360579336,0.0002761604927239357,0.0003615691827574118,4364310.0,5.0,58.0,7.750930465235969,41.0,55.0,58.0,64.0,72.0,57.708333333333336,7.7753840562522845,41.0,54.75,58.0,64.0,72.0,,,,4257.0,2883.0,,4130.0,,,,1627780.0,,2725260.0,4364310.0,,,,0.0009754119207847289,0.0006605855221100243,,0.0009463122463802984,,,,0.37297533859877047,,0.6244423517119545,1.0,,,,0.00048770596039236444,0.0006605855221100243,,0.00031543741546009944,,,,0.019630280978882655,,0.6244423517119545,,,,2.0,1.0,,3.0,,,,19.0,,1.0,,,,2.0,1.0,,2.0,,,,18.0,,1.0
豊郷町議会議員補欠選挙（2007年04月22日投票）,豊郷町議会議員補欠選挙,滋賀県,豊郷町,20070422.0,2007.0,4.0,22.0,20070417.0,63.85,1.0,2.0,2.0,5773.0,,,,その他,,,,,豊郷町議会議員補欠選挙（2007年04月22日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.5,,,3552.0,2.0,44.5,9.5,35.0,39.75,44.5,49.25,54.0,35.0,0.0,35.0,35.0,35.0,35.0,35.0,,,,,,,1750.0,,,,1802.0,,,3552.0,,,,,,,0.49268018018018017,,,,0.5073198198198198,,,1.0,,,,,,,0.49268018018018017,,,,0.5073198198198198,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.0,,,,1.0,,
豊郷町議会議員補欠選挙（2015年04月26日投票）,豊郷町議会議員補欠選挙,滋賀県,豊郷町,20150426.0,2015.0,4.0,26.0,20150421.0,49.89,1.0,2.0,2.0,5721.0,,,-52.0,その他,63.85,,,,豊郷町議会議員補欠選挙（2015年04月26日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,3547.0,1.0,54.5,6.5,48.0,51.25,54.5,57.75,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,3547.0,,,3547.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,
豊郷町議会議員補欠選挙（2019年04月21日投票）,豊郷町議会議員補欠選挙,滋賀県,豊郷町,20190421.0,2019.0,4.0,21.0,20190416.0,,2.0,3.0,1.5,,,,,その他,49.89,,,,豊郷町議会議員補欠選挙（2019年04月21日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.5,,,,,,,,,,,,,2927.0,2.0,54.333333333333336,9.392668535736913,43.0,48.5,54.0,60.0,66.0,54.5,11.5,43.0,48.75,54.5,60.25,66.0,,,,,,,1393.0,,,,1534.0,,,2927.0,,,,,,,0.47591390502220704,,,,0.524086094977793,,,1.0,,,,,,,0.47591390502220704,,,,0.2620430474888965,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,
豊郷町議会議員選挙（2007年10月28日投票）,豊郷町議会議員選挙,滋賀県,豊郷町,20071028.0,2007.0,10.0,28.0,20071023.0,77.79,12.0,15.0,1.25,5785.0,,,,任期満了,,,,,豊郷町議会議員選挙（2007年10月28日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.6,0.4,0.0,0.5,0.5,0.0,0.5248817833821211,0.47511821661787884,,0.05832019815356901,0.07918636943631314,,4441.0,2.0,55.13333333333333,8.9953074186242,36.0,52.0,57.0,62.0,66.0,57.75,6.391726423014886,44.0,53.5,58.0,63.5,66.0,,,,,,,597.0,,,,3844.0,,,4441.0,,,,,,,0.1344291826165278,,,,0.8655708173834722,,,1.0,,,,,,,0.0672145913082639,,,,0.0665823705679594,,,,,,,,,2.0,,,,13.0,,,,,,,,,2.0,,,,10.0,,
豊郷町議会議員選挙（2011年10月30日投票）,豊郷町議会議員選挙,滋賀県,豊郷町,20111030.0,2011.0,10.0,30.0,20111025.0,73.99,12.0,14.0,1.1666666666666667,5828.0,,,43.0,任期満了,77.79,,,,豊郷町議会議員選挙（2011年10月30日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.8333333333333334,0.16666666666666666,0.0,0.7858983368470368,0.17123448114312487,0.04286718200983837,0.07144530334973062,0.08561724057156243,0.04286718200983837,4269.0,3.0,60.57142857142857,8.261047025600549,40.0,56.5,63.0,66.5,70.0,59.583333333333336,8.410889106126389,40.0,56.0,61.0,65.5,69.0,,,,,,,566.0,,,,3378.0,,325.0,4269.0,,,,,,,0.13258374326540173,,,,0.7912860154602952,,0.07613024127430311,1.0,,,,,,,0.06629187163270087,,,,0.07193509231457229,,0.07613024127430311,,,,,,,2.0,,,,11.0,,1.0,,,,,,,2.0,,,,9.0,,1.0
豊郷町議会議員選挙（2015年10月25日投票）,豊郷町議会議員選挙,滋賀県,豊郷町,20151025.0,2015.0,10.0,25.0,20151020.0,無投票,12.0,12.0,1.0,,,,,任期満了,73.99,,,,豊郷町議会議員選挙（2015年10月25日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,2.0,62.0,8.154753215150045,44.0,60.0,62.5,67.5,73.0,62.0,8.154753215150045,44.0,60.0,62.5,67.5,73.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,10.0,,,,,,,,,2.0,,,,10.0,,
豊郷町議会議員選挙（2019年10月20日投票）,豊郷町議会議員選挙,滋賀県,豊郷町,20191020.0,2019.0,10.0,20.0,20191015.0,63.39,12.0,14.0,1.1666666666666667,,,,,任期満了,,,,,豊郷町議会議員選挙（2019年10月20日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.75,0.08333333333333333,0.16666666666666666,0.7338485554105773,0.10353401630812607,0.16261742828129666,0.07338485554105773,0.051767008154063036,0.08130871414064833,3621.998,2.0,62.285714285714285,8.713114675415376,44.0,56.5,66.0,66.75,73.0,62.666666666666664,9.030811456096044,44.0,61.0,66.0,68.0,73.0,,,,,,,704.6859999999999,,,,2917.312,,,3621.9979999999996,,,,,,,0.19455725817628833,,,,0.8054427418237117,,,1.0,,,,,,,0.06485241939209611,,,,0.07322206743851924,,,,,,,,,3.0,,,,11.0,,,,,,,,,3.0,,,,9.0,,
近江八幡市議会議員選挙（2003年04月27日投票）,近江八幡市議会議員選挙,滋賀県,近江八幡市,20030427.0,2003.0,4.0,27.0,20030420.0,61.05,24.0,28.0,1.1666666666666667,52967.0,,,,任期満了,,,,,近江八幡市議会議員選挙（2003年04月27日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.7083333333333334,0.25,0.041666666666666664,0.6629868907984695,0.2922285642601769,0.044784544941353574,0.036832605044359416,0.03246984047335299,0.044784544941353574,31886.0,3.0,58.607142857142854,7.446664093568943,38.0,55.0,60.0,64.25,72.0,59.458333333333336,7.100347213732267,38.0,55.0,60.5,65.0,72.0,,,,3222.0,,,4384.0,,,,24280.0,,,31886.0,,,,0.1010474816533902,,,0.13748980743900144,,,,0.7614627109076083,,,1.0,,,,0.0505237408266951,,,0.03437245185975036,,,,0.03461194140489129,,,,,,2.0,,,4.0,,,,22.0,,,,,,2.0,,,3.0,,,,19.0,,
近江八幡市議会議員選挙（2007年04月22日投票）,近江八幡市議会議員選挙,滋賀県,近江八幡市,20070422.0,2007.0,4.0,22.0,20070415.0,58.6,20.0,23.0,1.15,54029.0,,,1062.0,任期満了,61.05,,,,近江八幡市議会議員選挙（2007年04月22日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.13043478260869565,0.15,0.6086956521739131,0.30434782608695654,0.08695652173913043,0.65,0.25,0.1,0.5822262610802882,0.29941394043747216,0.11835979848223965,0.04158759007716344,0.04277342006249602,0.05917989924111983,31362.0,4.0,61.04347826086956,6.125344787950024,42.0,58.0,60.0,65.0,71.0,60.7,6.4195015382816125,42.0,58.0,59.0,65.0,71.0,,,,3415.0,,,4216.0,,1775.0,,21956.0,,,31362.0,,,,0.10888973917479752,,,0.13443020215547477,,0.05659715579363561,,0.7000829028760921,,,1.0,,,,0.05444486958739876,,,0.044810067385158255,,0.05659715579363561,,0.04118134722800542,,,,,,2.0,,,3.0,,1.0,,17.0,,,,,,2.0,,,3.0,,1.0,,14.0,,
近江八幡市議会議員選挙（2011年04月24日投票）,近江八幡市議会議員選挙,滋賀県,近江八幡市,20110424.0,2011.0,4.0,24.0,20110417.0,54.93,24.0,29.0,1.2083333333333333,64326.0,,,10297.0,任期満了,58.6,,,,近江八幡市議会議員選挙（2011年04月24日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.10344827586206896,0.08333333333333333,0.6551724137931034,0.3103448275862069,0.034482758620689655,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.6929555676511875,0.2776233993181883,0.02942103303062423,0.03647134566585197,0.030847044368687588,0.02942103303062423,34907.0,0.0,63.51724137931034,7.837226328743029,38.0,61.0,63.0,69.0,73.0,62.5,7.994789970140971,38.0,60.75,63.0,69.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近江八幡市議会議員選挙（2015年04月26日投票）,近江八幡市議会議員選挙,滋賀県,近江八幡市,20150426.0,2015.0,4.0,26.0,20150419.0,55.26,24.0,28.0,1.1666666666666667,,,,,任期満了,54.93,,,,近江八幡市議会議員選挙（2015年04月26日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.17857142857142858,0.125,0.6071428571428571,0.32142857142857145,0.07142857142857142,0.7083333333333334,0.2916666666666667,0.0,0.6406027342863626,0.3203684479237576,0.03902881778987974,0.03768251378155074,0.03559649421375085,0.01951440889493987,35256.0,4.0,61.357142857142854,10.674449754016381,32.0,55.0,64.0,67.5,76.0,61.541666666666664,10.8319710681954,32.0,55.0,63.5,68.25,76.0,,464.31,,2790.0,,,4284.4,,,,27717.29,,,35256.0,,0.013169673247106875,,0.07913546630360789,,,0.12152257771726797,,,,0.7861722827320172,,,1.0,,0.013169673247106875,,0.07913546630360789,,,0.040507525905755994,,,,0.034181403597044226,,,,1.0,,1.0,,,3.0,,,,23.0,,,,0.0,,1.0,,,3.0,,,,20.0,,
近江八幡市議会議員選挙（2019年04月21日投票）,近江八幡市議会議員選挙,滋賀県,近江八幡市,20190421.0,2019.0,4.0,21.0,20190414.0,51.36,24.0,27.0,1.125,66047.0,,,,任期満了,55.26,,,,近江八幡市議会議員選挙（2019年04月21日投票）,1.0,27.0,24.0,1.125,0.0,0.0,0.0,0.2222222222222222,0.20833333333333334,0.48148148148148145,0.4074074074074074,0.1111111111111111,0.5,0.375,0.125,0.40389474943150094,0.43037783019153447,0.16572742037696456,0.031068826879346225,0.0391252572901395,0.05524247345898819,33536.997,4.0,58.48148148148148,11.599394525610728,29.0,51.0,60.0,68.0,76.0,58.583333333333336,11.828344018594581,29.0,51.5,59.5,68.25,76.0,,505.0,,3371.7889999999998,,,4535.0,,,,25125.208,,,33536.997,,0.0150579969935889,,0.1005393834158735,,,0.1352237947840112,,,,0.7491788248065262,,,1.0,,0.0150579969935889,,0.05026969170793675,,,0.045074598261337064,,,,0.0356751821336441,,,,1.0,,2.0,,,3.0,,,,21.0,,,,0.0,,2.0,,,3.0,,,,19.0,,
野洲市議会議員補欠選挙（2008年10月12日投票）,野洲市議会議員補欠選挙,滋賀県,野洲市,20081012.0,2008.0,10.0,12.0,20081005.0,55.9,2.0,3.0,1.5,39300.0,,,,その他,,,,,野洲市議会議員補欠選挙（2008年10月12日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,20617.0,2.0,53.333333333333336,12.364824660660938,36.0,48.0,60.0,62.0,64.0,50.0,14.0,36.0,43.0,50.0,57.0,64.0,,,,,,,6670.0,,,,13947.0,,,20617.0,,,,,,,0.3235194257166416,,,,0.6764805742833584,,,1.0,,,,,,,0.3235194257166416,,,,0.3382402871416792,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,
野洲市議会議員補欠選挙（2016年10月23日投票）,野洲市議会議員補欠選挙,滋賀県,野洲市,20161023.0,2016.0,10.0,23.0,20161016.0,50.0,1.0,3.0,3.0,40996.0,,,1696.0,任期満了,55.9,,,,野洲市議会議員補欠選挙（2016年10月23日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.5568545216251638,0.4431454783748362,,0.2784272608125819,0.4431454783748362,19075.0,0.0,59.0,5.656854249492381,51.0,57.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
野洲市議会議員選挙（2005年10月23日投票）,野洲市議会議員選挙,滋賀県,野洲市,20051023.0,2005.0,10.0,23.0,20051016.0,64.83,24.0,27.0,1.125,38646.0,,,,任期満了,,,,,野洲市議会議員選挙（2005年10月23日投票）,1.0,27.0,24.0,1.125,0.0,0.0,0.0,0.14814814814814814,0.16666666666666666,0.7407407407407407,0.25925925925925924,0.0,0.7916666666666666,0.20833333333333334,0.0,0.7564123245684787,0.2435876754315212,,0.037820616228423934,0.03479823934736017,,24796.0,4.0,60.22222222222222,7.899054483189431,31.0,57.0,61.0,67.0,71.0,60.0,8.336666000266533,31.0,56.0,61.0,67.0,71.0,,,,2222.0,,,2264.0,,940.0,,19370.0,,,24796.0,,,,0.08961122761735764,,,0.0913050492014841,,0.0379093402161639,,0.7811743829649943,,,1.0,,,,0.04480561380867882,,,0.04565252460074205,,0.0379093402161639,,0.03550792649840883,,,,,,2.0,,,2.0,,1.0,,22.0,,,,,,2.0,,,2.0,,1.0,,19.0,,
野洲市議会議員選挙（2009年10月18日投票）,野洲市議会議員選挙,滋賀県,野洲市,20091018.0,2009.0,10.0,18.0,20091011.0,60.96,20.0,23.0,1.15,39359.0,,,713.0,任期満了,64.83,,,,野洲市議会議員選挙（2009年10月18日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.17391304347826086,0.15,0.6956521739130435,0.30434782608695654,0.0,0.75,0.25,0.0,0.6868712379509198,0.31312876204908024,,0.042929452371932485,0.04473268029272575,,23757.0,4.0,58.0,11.560803342027901,33.0,57.0,62.0,65.0,72.0,58.4,10.716342659695052,33.0,57.5,61.5,64.25,72.0,,,,2470.0,,,2808.0,,1813.0,,16666.0,,,23757.0,,,,0.10396935640021888,,,0.11819674201288041,,0.0763143494548975,,0.7015195521320032,,,1.0,,,,0.05198467820010944,,,0.03939891400429347,,0.03815717472744875,,0.0438449720082502,,,,,,2.0,,,3.0,,2.0,,16.0,,,,,,2.0,,,3.0,,2.0,,13.0,,
野洲市議会議員選挙（2013年10月20日投票）,野洲市議会議員選挙,滋賀県,野洲市,20131020.0,2013.0,10.0,20.0,20131013.0,48.59,20.0,21.0,1.05,39854.0,,,495.0,任期満了,60.96,,,,野洲市議会議員選挙（2013年10月20日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.19047619047619047,0.2,0.5714285714285714,0.42857142857142855,0.0,0.6,0.4,0.0,0.6500918003110646,0.3499081996889355,,0.054174316692588716,0.03887868885432617,,19024.99,4.0,,,,,,,,,,,,,,,,,,2512.0,,,2288.37,,1911.0,,12313.619999999999,,,19024.989999999998,,,,0.1320368630942776,,,0.12028232340726593,,0.10044683334918968,,0.6472339801492668,,,1.0,,,,0.0660184315471388,,,0.04009410780242197,,0.05022341667459484,,0.04623099858209049,,,,,,2.0,,,3.0,,2.0,,14.0,,,,,,2.0,,,3.0,,2.0,,13.0,,
野洲市議会議員選挙（2017年10月22日投票）,野洲市議会議員選挙,滋賀県,野洲市,20171022.0,2017.0,10.0,22.0,20171015.0,60.61,18.0,22.0,1.2222222222222223,41113.0,,,1259.0,任期満了,48.59,,,,野洲市議会議員選挙（2017年10月22日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.13636363636363635,0.16666666666666666,0.5454545454545454,0.45454545454545453,0.0,0.5555555555555556,0.4444444444444444,0.0,0.565952774791167,0.43404722520883304,,0.04716273123259725,0.0434047225208833,,24182.0,0.0,59.54545454545455,11.934393661435664,31.0,55.75,64.0,67.5,74.0,59.55555555555556,10.667824011287516,33.0,55.75,64.0,64.75,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長浜市議会議員増員選挙（2010年02月14日投票）,長浜市議会議員増員選挙,滋賀県,長浜市,20100214.0,2010.0,2.0,14.0,20100207.0,,6.0,14.0,2.333333333333333,33675.0,,,,増員,,,,,長浜市議会議員増員選挙（2010年02月14日投票）,6.0,14.0,6.0,2.3333333333333335,0.0,0.0,0.0,0.07142857142857142,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.07142857142857142,,23198.0,2.0,58.357142857142854,7.612087594807381,40.0,56.25,60.5,61.75,74.0,57.333333333333336,7.972173828734265,40.0,58.0,61.0,61.75,63.0,,,,,,,5642.0,,,,17556.0,,,23198.0,,,,,,,0.2432106216053108,,,,0.7567893783946892,,,1.0,,,,,,,0.08107020720177026,,,,0.06879903439951719,,,,,,,,,3.0,,,,11.0,,,,,,,,,1.0,,,,5.0,,
長浜市議会議員選挙（2006年07月30日投票）,長浜市議会議員選挙,滋賀県,長浜市,20060730.0,2006.0,7.0,30.0,20060723.0,64.95,0.0,42.0,,62483.0,,,,任期満了,,,,,長浜市議会議員選挙（2006年07月30日投票）,3.0,42.0,28.0,1.5,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.6904761904761905,0.30952380952380953,0.0,0.75,0.25,0.0,0.7037266433410259,0.2962733566589742,,0.024266435977276755,0.022790258204536475,,40299.0,3.0,58.785714285714285,7.235941095490964,39.0,54.25,59.5,64.0,72.0,58.035714285714285,7.002459480461862,39.0,54.0,58.0,63.25,69.0,,,,2904.0,,,5117.0,,,,32278.0,,,40299.0,,,,0.07206134147249312,,,0.12697585548028487,,,,0.800962803047222,,,1.0,,,,0.03603067073624656,,,0.031743963870071217,,,,0.022248966751311723,,,,,,2.0,,,4.0,,,,36.0,,,,,,2.0,,,4.0,,,,22.0,,
長浜市議会議員選挙（2010年07月25日投票）,長浜市議会議員選挙,滋賀県,長浜市,20100725.0,2010.0,7.0,25.0,20100718.0,64.14,30.0,40.0,1.3333333333333333,96892.0,,,34409.0,任期満了,64.95,,,,長浜市議会議員選挙（2010年07月25日投票）,1.0,40.0,30.0,1.3333333333333333,0.0,0.0,0.0,0.05,0.06666666666666667,0.7,0.3,0.0,0.6,0.4,0.0,0.6479216412455533,0.35207835875444665,,0.023140058615912618,0.02933986322953722,,61563.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長浜市議会議員選挙（2014年07月27日投票）,長浜市議会議員選挙,滋賀県,長浜市,20140727.0,2014.0,7.0,27.0,20140720.0,57.82,26.0,34.0,1.3076923076923077,,,,,任期満了,64.14,,,,長浜市議会議員選挙（2014年07月27日投票）,1.0,34.0,26.0,1.3076923076923077,0.0,0.0,0.0,0.058823529411764705,0.07692307692307693,0.5,0.4411764705882353,0.058823529411764705,0.5769230769230769,0.38461538461538464,0.038461538461538464,0.5267499616091236,0.4375833065482176,0.03566673184265881,0.03098529185936021,0.029172220436547838,0.017833365921329405,54426.994000000006,4.0,57.61764705882353,9.830967596093098,31.0,50.75,61.0,65.0,73.0,58.30769230769231,9.777404212575783,31.0,53.75,61.5,65.0,73.0,,,,3381.0,,,5975.392,582.0,,,44488.602,,,54426.994,,,,0.062119910572316375,,,0.10978728680110461,0.010693223292838843,,,0.8173995793337402,,,1.0,,,,0.031059955286158188,,,0.027446821700276153,0.010693223292838843,,,0.03027405849384223,,,,,,2.0,,,4.0,1.0,,,27.0,,,,,,2.0,,,3.0,0.0,,,21.0,,
長浜市議会議員選挙（2018年07月22日投票）,長浜市議会議員選挙,滋賀県,長浜市,20180722.0,2018.0,7.0,22.0,20180715.0,46.54,26.0,29.0,1.1153846153846154,,,,,任期満了/森田義人議員の死去により、次点の丹生隆明氏が繰り上げ当選した。（2018年8月25日）,57.82,,,,長浜市議会議員選挙（2018年07月22日投票）,1.0,29.0,26.0,1.1153846153846154,0.0,0.0,0.0,0.06896551724137931,0.038461538461538464,0.6206896551724138,0.3448275862068966,0.034482758620689655,0.6923076923076923,0.2692307692307692,0.038461538461538464,0.6688010899182562,0.2959355131698456,0.035263396911898275,0.03715561610656978,0.029593551316984563,0.035263396911898275,44040.0,4.0,60.275862068965516,9.59847887275011,34.0,60.0,63.0,67.0,70.0,60.96153846153846,8.59553000661824,35.0,60.0,63.0,66.75,70.0,,,,2592.0,,,6105.0,,,,33699.0,,1644.0,44040.0,,,,0.05885558583106267,,,0.13862397820163488,,,,0.7651907356948229,,0.03732970027247957,1.0,,,,0.05885558583106267,,,0.03465599455040872,,,,0.03326916242151404,,0.03732970027247957,,,,1.0,,,4.0,,,,23.0,,1.0,,,,1.0,,,4.0,,,,20.0,,1.0
高島市議会議員選挙（2005年02月13日投票）,高島市議会議員選挙,滋賀県,高島市,20050213.0,2005.0,2.0,13.0,20050206.0,81.76,30.0,44.0,1.4666666666666666,44177.0,,,,その他,,,,,高島市議会議員選挙（2005年02月13日投票）,1.0,44.0,30.0,1.4666666666666666,0.0,0.0,0.0,0.045454545454545456,0.06666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.022727272727272728,,35608.99999999999,4.0,59.68181818181818,8.756225648263399,35.0,54.75,62.0,66.25,72.0,59.333333333333336,9.16999939415968,35.0,54.0,61.0,66.75,71.0,,,,1859.0,,,3443.48,,,,29530.52,,776.0,35609.0,,,,0.052205903002050046,,,0.09670251902608891,,,,0.829299334437923,,0.02179224353393805,1.0,,,,0.026102951501025023,,,0.032234173008696305,,,,0.021823666695734815,,0.02179224353393805,,,,2.0,,,3.0,,,,38.0,,1.0,,,,2.0,,,3.0,,,,24.0,,1.0
高島市議会議員選挙（2009年01月25日投票）,高島市議会議員選挙,滋賀県,高島市,20090125.0,2009.0,1.0,25.0,20090118.0,76.25,20.0,24.0,1.2,43766.0,,,-411.0,任期満了,81.76,,,,高島市議会議員選挙（2009年01月25日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.75,0.25,0.0,0.75,0.25,0.0,0.742765370746341,0.257234629253659,,0.04126474281924117,0.04287243820894316,,33001.0,4.0,59.958333333333336,8.433460967413609,39.0,56.75,61.0,64.5,74.0,59.8,8.66371744691619,39.0,56.75,60.5,64.5,74.0,,,,1915.0,,,4656.0,,,,25286.0,,1144.0,33001.0,,,,0.05802854458955789,,,0.14108663373837158,,,,0.7662192054786219,,0.034665616193448684,1.0,,,,0.05802854458955789,,,0.04702887791279053,,,,0.04032732660413799,,0.034665616193448684,,,,1.0,,,3.0,,,,19.0,,1.0,,,,1.0,,,3.0,,,,15.0,,1.0
高島市議会議員選挙（2013年01月27日投票）,高島市議会議員選挙,滋賀県,高島市,20130127.0,2013.0,1.0,27.0,20130120.0,72.14,20.0,23.0,1.15,42990.0,,,-776.0,任期満了,76.25,,,,高島市議会議員選挙（2013年01月27日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.17391304347826086,0.2,0.5652173913043478,0.391304347826087,0.043478260869565216,0.6,0.4,0.0,0.5883469100664115,0.4006608433932018,0.010992246540386691,0.045257454620493194,0.044517871488133534,0.010992246540386691,30567.0,4.0,60.65217391304348,9.309222615712049,36.0,57.5,61.0,66.5,78.0,59.4,9.052071586106685,36.0,56.75,60.0,64.25,78.0,,,,2059.0,,,3609.0,,,,23760.0,,1139.0,30567.0,,,,0.06736022507933392,,,0.11806850525076062,,,,0.7773088624987732,,0.037262407171132265,1.0,,,,0.06736022507933392,,,0.03935616841692021,,,,0.04318382569437629,,0.037262407171132265,,,,1.0,,,3.0,,,,18.0,,1.0,,,,1.0,,,3.0,,,,15.0,,1.0
