,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHKから自国民を守る党,得票数_さいたま未来,得票数_しょぼい政党,得票数_はにゅう市民ネットワーク,得票数_みんなの党,得票数_よしかわ市民ネットワーク,得票数_オリーブの木,得票数_スーパークレイジー君党,得票数_チームはんのう,得票数_テレビ改革党,得票数_ネクスト草加,得票数_ネットワーク三芳,得票数_人生ひゃくねん党,得票数_住民自治を進める街づくり会議,得票数_公募型競争入札を促進する会,得票数_公明党,得票数_創健の会,得票数_創建の会,得票数_国民会議,得票数_国民民主党,得票数_地域政党蓮田から変える会,得票数_富士見市民ネットワーク,得票数_少子化対策党,得票数_市民ネットワーク・かわぐち,得票数_市民ネットワーク所沢,得票数_市民ネットワーク鶴ヶ島,得票数_平和の党,得票数_平成改新,得票数_幸福実現党,得票数_愛煙党,得票数_新党・市民の力,得票数_新党市民の力,得票数_新社会党,得票数_日本を元気にする会,得票数_日本共産党,得票数_日本創新党,得票数_日本労働党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_生き活きネットワーク鴻巣／吹上,得票数_生活者ネットワーク さいたま市,得票数_生活者ネットワークさいたま市,得票数_社会民主党,得票数_税金のムダづかいをなくす党,得票数_立憲民主党,得票数_維新の党,得票数_自由党,得票数_自由大丈夫党,得票数_自由民主党,得票数_見沼区の未来を創る会,得票数_議席を減らします党,得票数_越谷市民ネットワーク,得票数_青年自由,得票数_青年自由党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHKから自国民を守る党,得票率_さいたま未来,得票率_しょぼい政党,得票率_はにゅう市民ネットワーク,得票率_みんなの党,得票率_よしかわ市民ネットワーク,得票率_オリーブの木,得票率_スーパークレイジー君党,得票率_チームはんのう,得票率_テレビ改革党,得票率_ネクスト草加,得票率_ネットワーク三芳,得票率_人生ひゃくねん党,得票率_住民自治を進める街づくり会議,得票率_公募型競争入札を促進する会,得票率_公明党,得票率_創健の会,得票率_創建の会,得票率_国民会議,得票率_国民民主党,得票率_地域政党蓮田から変える会,得票率_富士見市民ネットワーク,得票率_少子化対策党,得票率_市民ネットワーク・かわぐち,得票率_市民ネットワーク所沢,得票率_市民ネットワーク鶴ヶ島,得票率_平和の党,得票率_平成改新,得票率_幸福実現党,得票率_愛煙党,得票率_新党・市民の力,得票率_新党市民の力,得票率_新社会党,得票率_日本を元気にする会,得票率_日本共産党,得票率_日本創新党,得票率_日本労働党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_生き活きネットワーク鴻巣／吹上,得票率_生活者ネットワーク さいたま市,得票率_生活者ネットワークさいたま市,得票率_社会民主党,得票率_税金のムダづかいをなくす党,得票率_立憲民主党,得票率_維新の党,得票率_自由党,得票率_自由大丈夫党,得票率_自由民主党,得票率_見沼区の未来を創る会,得票率_議席を減らします党,得票率_越谷市民ネットワーク,得票率_青年自由,得票率_青年自由党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHKから自国民を守る党,一人あたり得票率_さいたま未来,一人あたり得票率_しょぼい政党,一人あたり得票率_はにゅう市民ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_よしかわ市民ネットワーク,一人あたり得票率_オリーブの木,一人あたり得票率_スーパークレイジー君党,一人あたり得票率_チームはんのう,一人あたり得票率_テレビ改革党,一人あたり得票率_ネクスト草加,一人あたり得票率_ネットワーク三芳,一人あたり得票率_人生ひゃくねん党,一人あたり得票率_住民自治を進める街づくり会議,一人あたり得票率_公募型競争入札を促進する会,一人あたり得票率_公明党,一人あたり得票率_創健の会,一人あたり得票率_創建の会,一人あたり得票率_国民会議,一人あたり得票率_国民民主党,一人あたり得票率_地域政党蓮田から変える会,一人あたり得票率_富士見市民ネットワーク,一人あたり得票率_少子化対策党,一人あたり得票率_市民ネットワーク・かわぐち,一人あたり得票率_市民ネットワーク所沢,一人あたり得票率_市民ネットワーク鶴ヶ島,一人あたり得票率_平和の党,一人あたり得票率_平成改新,一人あたり得票率_幸福実現党,一人あたり得票率_愛煙党,一人あたり得票率_新党・市民の力,一人あたり得票率_新党市民の力,一人あたり得票率_新社会党,一人あたり得票率_日本を元気にする会,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本労働党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_生き活きネットワーク鴻巣／吹上,一人あたり得票率_生活者ネットワーク さいたま市,一人あたり得票率_生活者ネットワークさいたま市,一人あたり得票率_社会民主党,一人あたり得票率_税金のムダづかいをなくす党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由党,一人あたり得票率_自由大丈夫党,一人あたり得票率_自由民主党,一人あたり得票率_見沼区の未来を創る会,一人あたり得票率_議席を減らします党,一人あたり得票率_越谷市民ネットワーク,一人あたり得票率_青年自由,一人あたり得票率_青年自由党,立候補者数_NHKから国民を守る党,立候補者数_NHKから自国民を守る党,立候補者数_さいたま未来,立候補者数_しょぼい政党,立候補者数_はにゅう市民ネットワーク,立候補者数_みんなの党,立候補者数_よしかわ市民ネットワーク,立候補者数_オリーブの木,立候補者数_スーパークレイジー君党,立候補者数_チームはんのう,立候補者数_テレビ改革党,立候補者数_ネクスト草加,立候補者数_ネットワーク三芳,立候補者数_人生ひゃくねん党,立候補者数_住民自治を進める街づくり会議,立候補者数_公募型競争入札を促進する会,立候補者数_公明党,立候補者数_創健の会,立候補者数_創建の会,立候補者数_国民会議,立候補者数_国民民主党,立候補者数_地域政党蓮田から変える会,立候補者数_富士見市民ネットワーク,立候補者数_少子化対策党,立候補者数_市民ネットワーク・かわぐち,立候補者数_市民ネットワーク所沢,立候補者数_市民ネットワーク鶴ヶ島,立候補者数_平和の党,立候補者数_平成改新,立候補者数_幸福実現党,立候補者数_愛煙党,立候補者数_新党・市民の力,立候補者数_新党市民の力,立候補者数_新社会党,立候補者数_日本を元気にする会,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本労働党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_生き活きネットワーク鴻巣／吹上,立候補者数_生活者ネットワーク さいたま市,立候補者数_生活者ネットワークさいたま市,立候補者数_社会民主党,立候補者数_税金のムダづかいをなくす党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由党,立候補者数_自由大丈夫党,立候補者数_自由民主党,立候補者数_見沼区の未来を創る会,立候補者数_議席を減らします党,立候補者数_越谷市民ネットワーク,立候補者数_青年自由,立候補者数_青年自由党,当選者数_NHKから国民を守る党,当選者数_NHKから自国民を守る党,当選者数_さいたま未来,当選者数_しょぼい政党,当選者数_はにゅう市民ネットワーク,当選者数_みんなの党,当選者数_よしかわ市民ネットワーク,当選者数_オリーブの木,当選者数_スーパークレイジー君党,当選者数_チームはんのう,当選者数_テレビ改革党,当選者数_ネクスト草加,当選者数_ネットワーク三芳,当選者数_人生ひゃくねん党,当選者数_住民自治を進める街づくり会議,当選者数_公募型競争入札を促進する会,当選者数_公明党,当選者数_創健の会,当選者数_創建の会,当選者数_国民会議,当選者数_国民民主党,当選者数_地域政党蓮田から変える会,当選者数_富士見市民ネットワーク,当選者数_少子化対策党,当選者数_市民ネットワーク・かわぐち,当選者数_市民ネットワーク所沢,当選者数_市民ネットワーク鶴ヶ島,当選者数_平和の党,当選者数_平成改新,当選者数_幸福実現党,当選者数_愛煙党,当選者数_新党・市民の力,当選者数_新党市民の力,当選者数_新社会党,当選者数_日本を元気にする会,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本労働党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_生き活きネットワーク鴻巣／吹上,当選者数_生活者ネットワーク さいたま市,当選者数_生活者ネットワークさいたま市,当選者数_社会民主党,当選者数_税金のムダづかいをなくす党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由党,当選者数_自由大丈夫党,当選者数_自由民主党,当選者数_見沼区の未来を創る会,当選者数_議席を減らします党,当選者数_越谷市民ネットワーク,当選者数_青年自由,当選者数_青年自由党
ときがわ町議会議員選挙（2006年02月26日投票）,ときがわ町議会議員選挙,埼玉県,ときがわ町,20060226.0,2006.0,2.0,26.0,20060221.0,81.61,16.0,18.0,1.125,11041.0,,,,その他,,,,,ときがわ町議会議員選挙（2006年02月26日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.05555555555555555,,8851.0,4.0,58.44444444444444,5.230489909306586,49.0,56.0,58.0,61.75,70.0,58.625,5.509934210133547,49.0,56.0,58.0,62.25,70.0,,,,,,,,,,,,,,,,,857.0,,,,,,,,,,,,,,,,,,,492.0,,,,270.0,,,7232.0,,,,,,,,,,,,,,,,8851.0,,,,,,,,,,,,,,,,,0.0968252174895492,,,,,,,,,,,,,,,,,,,0.05558693932888939,,,,0.03050502768048808,,,0.8170828155010733,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0968252174895492,,,,,,,,,,,,,,,,,,,0.05558693932888939,,,,0.03050502768048808,,,0.054472187700071555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,14.0,,,,,,,,,,,,,,,
ときがわ町議会議員選挙（2010年02月21日投票）,ときがわ町議会議員選挙,埼玉県,ときがわ町,20100221.0,2010.0,2.0,21.0,20100216.0,69.4,13.0,15.0,1.1538461538461535,10780.0,,,-261.0,任期満了,81.61,,,,ときがわ町議会議員選挙（2010年02月21日投票）,1.0,15.0,13.0,1.1538461538461537,0.0,0.0,0.0,0.13333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6417668512765096,0.3582331487234905,,0.06417668512765096,0.0716466297446981,,7403.0,4.0,57.93333333333333,5.208539995899896,47.0,54.5,60.0,61.5,66.0,57.38461538461539,5.385714173604399,47.0,54.0,60.0,61.0,66.0,,,,,,,,,,,,,,,,,749.0,,,,,,,,,,,,,,,,,,,528.87,,,,337.0,,,5788.13,,,,,,,,,,,,,,,,7403.0,,,,,,,,,,,,,,,,,0.10117519924354991,,,,,,,,,,,,,,,,,,,0.0714399567742807,,,,0.04552208564095637,,,0.781862758341213,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.10117519924354991,,,,,,,,,,,,,,,,,,,0.0714399567742807,,,,0.04552208564095637,,,0.06515522986176775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,10.0,,,,,,,,,,,,,,,
ときがわ町議会議員選挙（2014年02月16日投票）,ときがわ町議会議員選挙,埼玉県,ときがわ町,20140216.0,2014.0,2.0,16.0,20140211.0,62.18,12.0,13.0,1.0833333333333333,,,,,任期満了,69.4,,,,ときがわ町議会議員選挙（2014年02月16日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.46153846153846156,0.5384615384615384,0.0,0.5,0.5,0.0,0.4819904610492846,0.5180095389507153,,0.0803317435082141,0.07400136270724504,,6290.0,3.0,57.76923076923077,11.115850402803863,27.0,57.0,58.0,64.0,73.0,56.5,10.626225419530053,27.0,55.5,58.0,64.0,67.0,,,,,,,,,,,,,,,,,708.0,,,,,,,,,,,,,,,,,,,633.0,,,,,,,4949.0,,,,,,,,,,,,,,,,6290.0,,,,,,,,,,,,,,,,,0.11255961844197138,,,,,,,,,,,,,,,,,,,0.10063593004769475,,,,,,,0.7868044515103338,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.11255961844197138,,,,,,,,,,,,,,,,,,,0.10063593004769475,,,,,,,0.07152767741003035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,
ときがわ町議会議員選挙（2018年02月18日投票）,ときがわ町議会議員選挙,埼玉県,ときがわ町,20180218.0,2018.0,2.0,18.0,20180213.0,無投票,12.0,12.0,1.0,,,,,任期満了,62.18,,,,ときがわ町議会議員選挙（2018年02月18日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.75,0.16666666666666666,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,,,,,,,0.0,0.0,60.833333333333336,11.074244393586811,31.0,59.25,62.0,68.25,74.0,60.833333333333336,11.074244393586811,31.0,59.25,62.0,68.25,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ふじみ野市議会議員補欠選挙（2013年10月27日投票）,ふじみ野市議会議員補欠選挙,埼玉県,ふじみ野市,20131027.0,2013.0,10.0,27.0,20131020.0,36.06,1.0,4.0,4.0,,,,,その他,,,,,ふじみ野市議会議員補欠選挙（2013年10月27日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,,0.6432925790961413,0.3567074209038586,,0.3216462895480707,0.1783537104519293,29363.0,2.0,,,,,,,,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7469.0,,,,,,,21894.0,,,,,,,,,,,,,,,,29363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25436774171576476,,,,,,,0.7456322582842353,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25436774171576476,,,,,,,0.2485440860947451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,
ふじみ野市議会議員選挙（2007年04月22日投票）,ふじみ野市議会議員選挙,埼玉県,ふじみ野市,20070422.0,2007.0,4.0,22.0,20070415.0,47.24,26.0,30.0,1.1538461538461535,81856.0,,,,その他,,,,,ふじみ野市議会議員選挙（2007年04月22日投票）,1.0,30.0,26.0,1.1538461538461537,0.0,0.0,0.0,0.23333333333333334,0.19230769230769232,0.9,0.1,0.0,1.0,0.0,0.0,0.9598134758461699,0.04018652415383003,,0.03554864725356185,0.013395508051276678,,38172.0,4.0,59.3,7.870408714503543,45.0,53.5,57.5,64.75,75.0,58.80769230769231,6.994609082215941,45.0,55.25,57.5,63.0,75.0,,,,,,,,,,,,,,,,,7807.0,,,,,,,,,,,,,,,,,,,8619.0,,,,2082.0,,,19664.0,,,,,,,,,,,,,,,,38172.0,,,,,,,,,,,,,,,,,0.2045216388976213,,,,,,,,,,,,,,,,,,,0.2257937755422823,,,,0.054542596667714556,,,0.5151419888923818,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.040904327779524255,,,,,,,,,,,,,,,,,,,0.03225625364889747,,,,0.054542596667714556,,,0.03030246993484599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,,,13.0,,,,,,,,,,,,,,,
ふじみ野市議会議員選挙（2011年04月24日投票）,ふじみ野市議会議員選挙,埼玉県,ふじみ野市,20110424.0,2011.0,4.0,24.0,20110417.0,44.41,21.0,28.0,1.3333333333333333,84391.0,,,2535.0,任期満了,47.24,,,,ふじみ野市議会議員選挙（2011年04月24日投票）,1.0,28.0,21.0,1.3333333333333333,0.0,0.0,0.0,0.21428571428571427,0.23809523809523808,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.6261349975632209,0.3139053446688688,0.05995965776791033,0.03478527764240116,0.0392381680836086,0.029979828883955166,36934.0,4.0,58.17857142857143,10.938312652025877,32.0,54.5,60.0,63.0,77.0,57.19047619047619,10.861110386183435,32.0,55.0,57.0,63.0,77.0,,,,,,,,,,,,,,,,,7146.22,,,,,,,,,,,,,,,,,,,7790.23,,,,3126.0,,,18871.55,,,,,,,,,,,,,,,,36934.0,,,,,,,,,,,,,,,,,0.193486218660313,,,,,,,,,,,,,,,,,,,0.21092299777982346,,,,0.08463746141766394,,,0.5109533221421996,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04837155466507825,,,,,,,,,,,,,,,,,,,0.030131856825689064,,,,0.028212487139221313,,,0.03649666586729997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,7.0,,,,3.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,11.0,,,,,,,,,,,,,,,
ふじみ野市議会議員選挙（2015年04月26日投票）,ふじみ野市議会議員選挙,埼玉県,ふじみ野市,20150426.0,2015.0,4.0,26.0,20150419.0,41.39,21.0,23.0,1.0952380952380951,,,,,任期満了,44.41,,,,ふじみ野市議会議員選挙（2015年04月26日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.21739130434782608,0.23809523809523808,0.6956521739130435,0.30434782608695654,0.0,0.7619047619047619,0.23809523809523808,0.0,0.6873387276165054,0.31266127238349456,,0.04295867047603159,0.04466589605478494,,35964.0,4.0,53.65217391304348,11.918595976737812,29.0,44.5,56.0,62.5,74.0,54.142857142857146,12.244671199714412,29.0,46.0,56.0,64.0,74.0,,,,,,,,,,,,,,,,,6423.55,,,,,,,,,,,,,,,,,,,7721.0,,,,1863.0,,,19956.45,,,,,,,,,,,,,,,,35964.0,,,,,,,,,,,,,,,,,0.1786105549994439,,,,,,,,,,,,,,,,,,,0.21468690913135358,,,,0.0518018018018018,,,0.5549007340674007,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04465263874986097,,,,,,,,,,,,,,,,,,,0.042937381826270715,,,,0.0518018018018018,,,0.042684671851338514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,11.0,,,,,,,,,,,,,,,
ふじみ野市議会議員選挙（2019年04月21日投票）,ふじみ野市議会議員選挙,埼玉県,ふじみ野市,20190421.0,2019.0,4.0,21.0,20190414.0,41.39,21.0,23.0,1.0952380952380951,92060.0,,,,任期満了,41.39,,,,ふじみ野市議会議員選挙（2019年04月21日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.30434782608695654,0.2857142857142857,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.8081598051228225,0.1397466321307854,0.05209356274639223,0.04753881206604838,0.02794932642615708,0.05209356274639223,33988.998,6.0,58.130434782608695,11.558186813668472,33.0,54.5,60.0,65.5,78.0,57.80952380952381,11.966696037710532,33.0,54.0,60.0,65.0,78.0,,,,,,,,,,,,,,,,,6515.848,,,,,,,,,,,,,548.0,,,,,,6738.391,,,,,,,17665.759,,,,,,2363.0,,,158.0,,,,,,,33988.998,,,,,,,,,,,,,,,,,0.19170462159549392,,,,,,,,,,,,,0.016122864228006958,,,,,,0.19825212264274455,,,,,,,0.519749331827905,,,,,,0.0695224966620081,,,0.004648563043841422,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04792615539887348,,,,,,,,,,,,,0.016122864228006958,,,,,,0.03965042452854891,,,,,,,0.04724993925708227,,,,,,0.0695224966620081,,,0.004648563043841422,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,5.0,,,,,,,11.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,0.0,,,,,,5.0,,,,,,,11.0,,,,,,1.0,,,0.0,,,,,,
三芳町議会議員選挙（1999年04月25日投票）,三芳町議会議員選挙,埼玉県,三芳町,19990425.0,1999.0,4.0,25.0,19990420.0,55.47,20.0,24.0,1.2,27657.0,,,,任期満了,,,,,三芳町議会議員選挙（1999年04月25日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.25,0.3,0.7083333333333334,0.2916666666666667,0.0,0.8,0.2,0.0,0.7886711994191036,0.21132880058089643,,0.046392423495241385,0.030189828654413775,,15149.0,3.0,57.041666666666664,7.435719908358272,40.0,52.75,59.0,60.75,72.0,56.4,7.7291655435758395,40.0,51.75,58.5,60.0,72.0,,,,,,,,,,,,,,,,,2492.0,,,,,,,,,,,,,,,,,,,2989.7,,,,,,,9667.3,,,,,,,,,,,,,,,,15149.0,,,,,,,,,,,,,,,,,0.1644993068849429,,,,,,,,,,,,,,,,,,,0.19735296059145818,,,,,,,0.6381477325235989,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.05483310229498097,,,,,,,,,,,,,,,,,,,0.049338240147864545,,,,,,,0.03753810191315288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,13.0,,,,,,,,,,,,,,,
三芳町議会議員選挙（2003年04月27日投票）,三芳町議会議員選挙,埼玉県,三芳町,20030427.0,2003.0,4.0,27.0,20030422.0,52.74,16.0,22.0,1.375,28009.0,,,352.0,任期満了,55.47,,,,三芳町議会議員選挙（2003年04月27日投票）,1.0,22.0,16.0,1.375,0.0,0.0,0.0,0.2727272727272727,0.375,0.6363636363636364,0.3181818181818182,0.045454545454545456,0.875,0.125,0.0,0.7725001711039627,0.2025870919170488,0.024912736978988433,0.05517858365028305,0.02894101313100697,0.024912736978988433,14611.0,5.0,57.86363636363637,7.206660142758443,44.0,53.5,59.5,63.0,69.0,56.8125,6.511708205225415,44.0,52.25,57.5,62.25,67.0,,,,,,,,,,,,,728.0,,,,3274.0,,,,,,,,,,,,,,,,,,,2266.0,,,,556.0,,,7787.0,,,,,,,,,,,,,,,,14611.0,,,,,,,,,,,,,0.04982547395797687,,,,0.22407774964068167,,,,,,,,,,,,,,,,,,,0.1550886318527137,,,,0.03805352131955376,,,0.5329546232290739,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.04982547395797687,,,,0.07469258321356055,,,,,,,,,,,,,,,,,,,0.03877215796317843,,,,0.03805352131955376,,,0.04099650947915953,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,8.0,,,,,,,,,,,,,,,
三芳町議会議員選挙（2007年04月22日投票）,三芳町議会議員選挙,埼玉県,三芳町,20070422.0,2007.0,4.0,22.0,20070417.0,52.55,16.0,18.0,1.125,29184.0,,,1175.0,任期満了,52.74,,,,三芳町議会議員選挙（2007年04月22日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.2777777777777778,0.3125,0.5,0.3333333333333333,0.16666666666666666,0.5625,0.3125,0.125,0.42573345612419417,0.42718063412708857,0.14708590974871727,0.047303717347132686,0.07119677235451476,0.04902863658290576,15202.0,5.0,57.388888888888886,7.84671827290371,40.0,51.5,57.5,65.5,68.0,56.3125,7.638052353185333,40.0,50.75,55.5,62.25,67.0,,,,,,,,,,,,,535.0,,,,2824.0,,,,,,,,,,,,,,,,,,,2102.0,,,,808.0,,,8933.0,,,,,,,,,,,,,,,,15202.0,,,,,,,,,,,,,0.035192737797658205,,,,0.1857650309169846,,,,,,,,,,,,,,,,,,,0.1382712800947244,,,,0.053150901197210894,,,0.5876200499934219,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.035192737797658205,,,,0.0619216769723282,,,,,,,,,,,,,,,,,,,0.04609042669824146,,,,0.053150901197210894,,,0.058762004999342185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,8.0,,,,,,,,,,,,,,,
