,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_かしま志民党,得票数_つくば　維新の会,得票数_つくば・市民ネットワーク,得票数_とりで生活者ネットワーク,得票数_みんなの党,得票数_公明党,得票数_再建党,得票数_国民民主党,得票数_幸福実現党,得票数_新党もりや,得票数_新社会党,得票数_日本共産党,得票数_日本維新の会,得票数_明るい平和と立憲取手民主市民連合会,得票数_東海第2原発の再稼働を止める会 ,得票数_民主党,得票数_民進党,得票数_消費税を廃止する市民の党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_２１世紀倶楽部,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_かしま志民党,得票率_つくば　維新の会,得票率_つくば・市民ネットワーク,得票率_とりで生活者ネットワーク,得票率_みんなの党,得票率_公明党,得票率_再建党,得票率_国民民主党,得票率_幸福実現党,得票率_新党もりや,得票率_新社会党,得票率_日本共産党,得票率_日本維新の会,得票率_明るい平和と立憲取手民主市民連合会,得票率_東海第2原発の再稼働を止める会 ,得票率_民主党,得票率_民進党,得票率_消費税を廃止する市民の党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_２１世紀倶楽部,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_かしま志民党,一人あたり得票率_つくば　維新の会,一人あたり得票率_つくば・市民ネットワーク,一人あたり得票率_とりで生活者ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_再建党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党もりや,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_明るい平和と立憲取手民主市民連合会,一人あたり得票率_東海第2原発の再稼働を止める会 ,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_消費税を廃止する市民の党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_２１世紀倶楽部,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_かしま志民党,立候補者数_つくば　維新の会,立候補者数_つくば・市民ネットワーク,立候補者数_とりで生活者ネットワーク,立候補者数_みんなの党,立候補者数_公明党,立候補者数_再建党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党もりや,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_明るい平和と立憲取手民主市民連合会,立候補者数_東海第2原発の再稼働を止める会 ,立候補者数_民主党,立候補者数_民進党,立候補者数_消費税を廃止する市民の党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_２１世紀倶楽部,当選者数_NHKから国民を守る党,当選者数_　,当選者数_かしま志民党,当選者数_つくば　維新の会,当選者数_つくば・市民ネットワーク,当選者数_とりで生活者ネットワーク,当選者数_みんなの党,当選者数_公明党,当選者数_再建党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党もりや,当選者数_新社会党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_明るい平和と立憲取手民主市民連合会,当選者数_東海第2原発の再稼働を止める会 ,当選者数_民主党,当選者数_民進党,当選者数_消費税を廃止する市民の党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_２１世紀倶楽部
つくばみらい市議会議員選挙（2012年02月12日投票）,つくばみらい市議会議員選挙,茨城県,つくばみらい市,20120212.0,2012.0,2.0,12.0,20120205.0,56.32,18.0,24.0,1.3333333333333333,37439.0,,,2736.0,任期満了,55.43,,,,つくばみらい市議会議員選挙（2012年02月12日投票）,1.0,24.0,18.0,1.3333333333333333,0.0,0.0,0.0,0.20833333333333334,0.2777777777777778,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6883508053321857,0.20564284884039272,0.10600634582742155,0.040491223843069746,0.04112856976807854,0.053003172913710775,20819.980000000003,3.0,60.75,9.084097827155613,37.0,59.75,63.0,65.25,74.0,59.77777777777778,7.61253028131584,37.0,59.25,63.0,64.0,67.0,,,,,,,,2608.41,,,,,,2010.0,,,,,,,16201.57,,,,,,20819.98,,,,,,,,0.12528398202111626,,,,,,0.09654187948307347,,,,,,,0.7781741384958103,,,,,,1.0,,,,,,,,0.06264199101055813,,,,,,0.048270939741536734,,,,,,,0.038908706924790516,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,14.0,,,,,
つくばみらい市議会議員選挙（2016年02月07日投票）,つくばみらい市議会議員選挙,茨城県,つくばみらい市,20160207.0,2016.0,2.0,7.0,20160131.0,52.1,18.0,20.0,1.1111111111111112,40019.0,,,2580.0,任期満了,56.32,,,,つくばみらい市議会議員選挙（2016年02月07日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.2,0.2222222222222222,0.8,0.2,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7993875170134163,0.2006124829865837,,0.049961719813338516,0.05015312074664593,,20572.0,3.0,60.35,9.117428365498684,39.0,57.0,63.5,67.25,71.0,60.611111111111114,9.569273099578723,39.0,57.75,64.5,67.75,71.0,,,,,,,,2827.37,,,,,,2006.0,,,,,,,15738.630000000001,,,,,,20572.0,,,,,,,,0.13743777950612482,,,,,,0.0975111802449932,,,,,,,0.765051040248882,,,,,,1.0,,,,,,,,0.06871888975306241,,,,,,0.0487555901224966,,,,,,,0.04781569001555513,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,16.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,14.0,,,,,
つくばみらい市議会議員選挙（2020年02月09日投票）,つくばみらい市議会議員選挙,茨城県,つくばみらい市,20200209.0,2020.0,2.0,9.0,20200202.0,50.71,18.0,24.0,1.3333333333333333,,,,,任期満了,52.1,,,,つくばみらい市議会議員選挙（2020年02月09日投票）,1.0,24.0,18.0,1.3333333333333333,0.0,0.0,0.0,0.20833333333333334,0.2777777777777778,0.5416666666666666,0.4166666666666667,0.041666666666666664,0.6111111111111112,0.3888888888888889,0.0,0.5682232190292063,0.4086219931717725,0.023154787799021408,0.04370947838686202,0.04086219931717725,0.023154787799021408,20945.992,3.0,59.041666666666664,11.465452333956224,40.0,48.25,62.0,69.5,73.0,62.27777777777778,9.409248143039058,45.0,53.25,65.5,70.5,73.0,,,,,,,,2609.0,,,,,,2055.0,,,,,,,16281.992,,,,,,20945.992,,,,,,,,0.12455843580958115,,,,,,0.09810946170513195,,,,,,,0.777332102485287,,,,,,1.0,,,,,,,,0.062279217904790574,,,,,,0.049054730852565974,,,,,,,0.03886660512426435,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,14.0,,,,,
つくば市議会議員選挙（2008年10月26日投票）,つくば市議会議員選挙,茨城県,つくば市,20081026.0,2008.0,10.0,26.0,20081019.0,58.44,33.0,40.0,1.2121212121212122,156184.0,,,,任期満了,,,,,つくば市議会議員選挙（2008年10月26日投票）,1.0,40.0,33.0,1.2121212121212122,0.0,0.0,0.0,0.175,0.18181818181818182,0.725,0.275,0.0,0.8181818181818182,0.18181818181818182,0.0,0.7741282843203079,0.22587171567969208,,0.02669407876966579,0.02053379233451746,,89364.0,7.0,55.45,11.186934343241674,30.0,47.5,58.0,62.0,88.0,56.121212121212125,11.321092076451347,30.0,54.0,58.0,62.0,88.0,,,,,4458.0,,,8967.0,,,,,2090.57,7175.0,,,,10139.51,,,43756.92,,,,12777.0,,89363.99999999999,,,,,0.04988586007788372,,,0.10034241976634888,,,,,0.023393872252808742,0.08028960207689899,,,,0.1134630276173851,,,0.48964818047535924,,,,0.14297703773331547,,1.0,,,,,0.02494293003894186,,,0.02508560494158722,,,,,0.023393872252808742,0.020072400519224747,,,,0.028365756904346274,,,0.024482409023767963,,,,0.028595407546663093,,,,,,2.0,,,4.0,,,,,1.0,4.0,,,,4.0,,,20.0,,,,5.0,,,,,,2.0,,,4.0,,,,,1.0,2.0,,,,3.0,,,17.0,,,,4.0,
つくば市議会議員選挙（2012年10月28日投票）,つくば市議会議員選挙,茨城県,つくば市,20121028.0,2012.0,10.0,28.0,20121021.0,54.53,28.0,35.0,1.25,163489.0,,,7305.0,任期満了,58.44,,,,つくば市議会議員選挙（2012年10月28日投票）,1.0,35.0,28.0,1.25,0.0,0.0,0.0,0.22857142857142856,0.21428571428571427,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.6977831380657018,0.26087755570870663,0.041339306225591545,0.03171741536662281,0.02371614142806424,0.020669653112795772,87060.0,8.0,56.8,10.759182125050213,31.0,48.5,59.0,65.5,70.0,54.92857142857143,11.06774132147945,31.0,46.25,58.0,64.0,70.0,,,,2742.0,6495.0,,,9310.0,,,,,2712.0,5892.0,,,,3643.73,,,39431.270000000004,,,,16834.0,,87060.0,,,,0.03149552033080634,0.07460372157133012,,,0.1069377440845394,,,,,0.03115093039283253,0.06767746381805652,,,,0.0418530898231105,,,0.4529206294509534,,,,0.19336090052837124,,1.0,,,,0.03149552033080634,0.024867907190443374,,,0.035645914694846466,,,,,0.03115093039283253,0.02255915460601884,,,,0.02092654491155525,,,0.028307539340684588,,,,0.03222681675472854,,,,,1.0,3.0,,,3.0,,,,,1.0,3.0,,,,2.0,,,16.0,,,,6.0,,,,,1.0,3.0,,,3.0,,,,,1.0,3.0,,,,1.0,,,11.0,,,,5.0,
つくば市議会議員選挙（2016年11月13日投票）,つくば市議会議員選挙,茨城県,つくば市,20161113.0,2016.0,11.0,13.0,20161106.0,53.31,28.0,38.0,1.3571428571428572,174956.0,,,11467.0,任期満了,54.53,,,,つくば市議会議員選挙（2016年11月13日投票）,1.0,38.0,28.0,1.3571428571428572,0.0,0.0,0.0,0.2631578947368421,0.25,0.631578947368421,0.3157894736842105,0.05263157894736842,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.7337429659104879,0.18754745371804407,0.07870958037146797,0.030572623579603664,0.015628954476503674,0.039354790185733984,90636.997,7.0,55.1578947368421,12.332085485025326,32.0,44.25,54.5,67.0,74.0,56.32142857142857,11.50482374431504,35.0,45.75,55.0,67.25,74.0,,,,,11118.0,,,9732.0,,,,,2581.0,6923.0,1749.0,,,,3213.987,,55320.01,,,,,,90636.997,,,,,0.12266514081440716,,,0.10737337204585452,,,,,0.028476230296994504,0.0763816126873665,0.019296755826983102,,,,0.03545998992001026,,0.610346898408384,,,,,,1.0,,,,,0.03066628520360179,,,0.03579112401528484,,,,,0.028476230296994504,0.0254605375624555,0.019296755826983102,,,,0.03545998992001026,,0.024413875936335358,,,,,,,,,,4.0,,,3.0,,,,,1.0,3.0,1.0,,,,1.0,,25.0,,,,,,,,,,4.0,,,3.0,,,,,1.0,3.0,0.0,,,,1.0,,16.0,,,,,
つくば市議会議員選挙（2020年10月25日投票）,つくば市議会議員選挙,茨城県,つくば市,20201025.0,2020.0,10.0,25.0,20201018.0,51.6,28.0,41.0,1.4642857142857142,,,,,任期満了,53.31,,,,つくば市議会議員選挙（2020年10月25日投票）,1.0,41.0,28.0,1.4642857142857142,0.0,0.0,0.0,0.36585365853658536,0.2857142857142857,0.5609756097560976,0.4146341463414634,0.024390243902439025,0.75,0.21428571428571427,0.03571428571428571,0.6884704103700372,0.26523846244391514,0.04629112718604775,0.029933496103045097,0.015602262496700891,0.04629112718604775,93127.99799999999,0.0,52.80487804878049,13.309119397295577,26.0,46.0,52.0,60.0,78.0,54.17857142857143,11.563654796166217,26.0,47.75,54.0,61.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ひたちなか市議会議員補欠選挙（2006年11月19日投票）,ひたちなか市議会議員補欠選挙,茨城県,ひたちなか市,20061119.0,2006.0,11.0,19.0,20061112.0,15.65,1.0,3.0,3.0,122330.0,,,,その他,,,,,ひたちなか市議会議員補欠選挙（2006年11月19日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.46445268418507174,0.5355473158149283,,0.23222634209253587,0.5355473158149283,18609.0,2.0,58.333333333333336,4.027681991198191,55.0,55.5,56.0,60.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,5343.0,,,,,,,13266.0,,,,,,18609.0,,,,,,,,,,,,,,0.2871191359019829,,,,,,,0.7128808640980171,,,,,,1.0,,,,,,,,,,,,,,0.2871191359019829,,,,,,,0.35644043204900855,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,
ひたちなか市議会議員選挙（1999年10月24日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,19991024.0,1999.0,10.0,24.0,19991017.0,65.69,30.0,36.0,1.2,116839.0,,,,任期満了,,,,,ひたちなか市議会議員選挙（1999年10月24日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.06666666666666667,0.6666666666666666,0.3055555555555556,0.027777777777777776,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.6672399532618257,0.30184195670154523,0.030918090036629074,0.02780166471924274,0.02744017788195866,0.030918090036629074,76169.0,6.0,54.833333333333336,6.542595475463507,43.0,49.75,53.0,60.0,69.0,54.36666666666667,6.215482460937545,43.0,49.0,53.0,58.75,69.0,,,,,,,,6945.0,,,,,,3305.0,,,,2126.0,,,56885.0,1370.0,,,5538.0,,76169.0,,,,,,,,0.09117882603158765,,,,,,0.04339035565650068,,,,0.027911617587207393,,,0.7468261366172589,0.0179863198939201,,,0.07270674421352519,,1.0,,,,,,,,0.03039294201052922,,,,,,0.02169517782825034,,,,0.027911617587207393,,,0.0276602272821207,0.0179863198939201,,,0.036353372106762594,,,,,,,,,3.0,,,,,,2.0,,,,1.0,,,27.0,1.0,,,2.0,,,,,,,,,3.0,,,,,,1.0,,,,1.0,,,23.0,0.0,,,2.0,
ひたちなか市議会議員選挙（2003年10月26日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,20031026.0,2003.0,10.0,26.0,20031019.0,59.97,28.0,31.0,1.1071428571428572,119507.0,,,2668.0,任期満了,65.69,,,,ひたちなか市議会議員選挙（2003年10月26日投票）,1.0,31.0,28.0,1.1071428571428572,0.0,0.0,0.0,0.06451612903225806,0.07142857142857142,0.7741935483870968,0.1935483870967742,0.03225806451612903,0.8214285714285714,0.17857142857142858,0.0,0.7901511248751356,0.19002834181305617,0.01982053331180826,0.032922963536463984,0.03167139030217603,0.01982053331180826,70986.99,5.0,57.064516129032256,5.885660452270184,47.0,52.5,55.0,62.0,70.0,56.535714285714285,5.9129527483383155,47.0,52.0,55.0,59.25,70.0,,,,,,,,9274.54,,,,,,1721.0,,,,12717.0,,,42065.45,,,,5209.0,,70986.98999999999,,,,,,,,0.13065126440774574,,,,,,0.02424387905445773,,,,0.17914550257730327,,,0.5925797107329104,,,,0.07337964322758297,,1.0,,,,,,,,0.032662816101936436,,,,,,0.02424387905445773,,,,0.035829100515460656,,,0.031188405828047914,,,,0.03668982161379149,,,,,,,,,4.0,,,,,,1.0,,,,5.0,,,19.0,,,,2.0,,,,,,,,,4.0,,,,,,0.0,,,,5.0,,,17.0,,,,2.0,
ひたちなか市議会議員選挙（2007年10月21日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,20071021.0,2007.0,10.0,21.0,20071014.0,56.49,27.0,30.0,1.1111111111111112,122943.0,,,3436.0,任期満了,59.97,,,,ひたちなか市議会議員選挙（2007年10月21日投票）,1.0,30.0,27.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.7333333333333333,0.26666666666666666,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7269929765498027,0.27300702345019734,,0.033045135297718305,0.03412587793127467,,68912.0,6.0,57.6,7.323933369440223,36.0,56.0,58.5,61.0,69.0,57.111111111111114,7.350149070462767,36.0,55.5,58.0,60.5,69.0,,,,,,,,8789.05,,,,,,3231.0,,,,5456.0,,,47609.95,2311.0,,,1515.0,,68912.0,,,,,,,,0.12754019619224516,,,,,,0.04688588344555375,,,,0.07917343858834455,,,0.6908803981889946,0.03353552356628744,,,0.021984560018574413,,1.0,,,,,,,,0.03188504904806129,,,,,,0.04688588344555375,,,,0.039586719294172276,,,0.032899066580428314,0.03353552356628744,,,0.021984560018574413,,,,,,,,,4.0,,,,,,1.0,,,,2.0,,,21.0,1.0,,,1.0,,,,,,,,,4.0,,,,,,1.0,,,,2.0,,,19.0,1.0,,,0.0,
ひたちなか市議会議員選挙（2011年10月23日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,20111023.0,2011.0,10.0,23.0,20111016.0,50.33,25.0,27.0,1.08,125349.0,,,2406.0,任期満了,56.49,,,,ひたちなか市議会議員選挙（2011年10月23日投票）,1.0,27.0,25.0,1.08,0.0,0.0,0.0,0.07407407407407407,0.08,0.6666666666666666,0.3333333333333333,0.0,0.72,0.28,0.0,0.6998344344376369,0.300165565562363,,0.038879690802090944,0.033351729506929224,,62513.00000000001,5.0,,,,,,,,,,,,,,,,,,,,,,8761.0,,,,,,2668.0,,,,12611.0,,,36430.0,2043.0,,,,,62513.0,,,,,,,,0.1401468494553133,,,,,,0.042679122742469565,,,,0.20173403931982148,,,0.5827587861724761,0.032681202309919534,,,,,1.0,,,,,,,,0.04671561648510444,,,,,,0.042679122742469565,,,,0.05043350982995537,,,0.032375488120693116,0.032681202309919534,,,,,,,,,,,,3.0,,,,,,1.0,,,,4.0,,,18.0,1.0,,,,,,,,,,,,3.0,,,,,,1.0,,,,4.0,,,16.0,1.0,,,,
ひたちなか市議会議員選挙（2015年10月25日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,20151025.0,2015.0,10.0,25.0,20151018.0,53.47,25.0,31.0,1.24,,,,,任期満了,50.33,,,,ひたちなか市議会議員選挙（2015年10月25日投票）,1.0,31.0,25.0,1.24,0.0,0.0,0.0,0.16129032258064516,0.12,0.6129032258064516,0.3548387096774194,0.03225806451612903,0.68,0.28,0.04,0.655574888912162,0.30280270500755546,0.04162240608028247,0.034503941521692734,0.027527518637050497,0.04162240608028247,66839.0,6.0,54.87096774193548,10.124202670266772,33.0,50.0,56.0,63.5,69.0,53.16,10.456309100251389,33.0,46.0,54.0,63.0,69.0,,,,,,,,7266.0,,,,,,3950.0,,,,8677.0,,,35184.09,1758.0,,,10003.91,,66839.0,,,,,,,,0.10870898726791245,,,,,,0.05909723365101213,,,,0.1298194168075525,,,0.5264006044375289,0.026302009305944136,,,0.14967174853004983,,1.0,,,,,,,,0.03623632908930415,,,,,,0.029548616825506066,,,,0.04327313893585083,,,0.02924447802430716,0.026302009305944136,,,0.03741793713251246,,,,,,,,,3.0,,,,,,2.0,,,,3.0,,,18.0,1.0,,,4.0,,,,,,,,,3.0,,,,,,2.0,,,,3.0,,,12.0,1.0,,,4.0,
ひたちなか市議会議員選挙（2019年10月27日投票）,ひたちなか市議会議員選挙,茨城県,ひたちなか市,20191027.0,2019.0,10.0,27.0,20191020.0,46.38,25.0,30.0,1.2,,,,,任期満了,53.47,,,,ひたちなか市議会議員選挙（2019年10月27日投票）,1.0,30.0,25.0,1.2,0.0,0.0,0.0,0.2,0.2,0.7333333333333333,0.26666666666666666,0.0,0.84,0.16,0.0,0.8359384037386347,0.16406159626136535,,0.03799720016993794,0.02050769953267067,,60062.996,8.0,54.1,10.527266185165708,37.0,46.0,55.0,60.75,72.0,55.84,10.30991755544146,37.0,49.0,56.0,64.0,72.0,690.0,,,,,,,6774.0,,10201.0,,,,3136.0,,,,,,,27384.057000000004,1834.9679999999998,1356.0,,8686.971000000001,,60062.996000000014,0.011487938430510523,,,,,,,0.11278158685257722,,0.16983834772411283,,,,0.05221184770736377,,,,,,,0.45592226201969677,0.030550723776749323,0.022576296393872854,,0.1446309970951166,,1.0,0.011487938430510523,,,,,,,0.037593862284192404,,0.042459586931028206,,,,0.026105923853681885,,,,,,,0.030394817467979784,0.030550723776749323,0.022576296393872854,,0.04821033236503886,,1.0,,,,,,,3.0,,4.0,,,,2.0,,,,,,,15.0,1.0,1.0,,3.0,,0.0,,,,,,,3.0,,4.0,,,,2.0,,,,,,,11.0,1.0,1.0,,3.0,
下妻市議会議員補欠選挙（2010年03月28日投票）,下妻市議会議員補欠選挙,茨城県,下妻市,20100328.0,2010.0,3.0,28.0,20100321.0,61.41,1.0,3.0,3.0,35790.0,,,,その他,,,,,下妻市議会議員補欠選挙（2010年03月28日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,,0.2665811290959337,0.7334188709040663,,0.2665811290959337,0.36670943545203316,20264.0,1.0,59.666666666666664,4.4969125210773475,54.0,57.0,60.0,62.5,65.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,20264.0,,,,,,20264.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
下妻市議会議員補欠選挙（2018年03月25日投票）,下妻市議会議員補欠選挙,茨城県,下妻市,20180325.0,2018.0,3.0,25.0,20180318.0,無投票,1.0,1.0,1.0,,,,,その他,61.41,,,,下妻市議会議員補欠選挙（2018年03月25日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
下妻市議会議員選挙（1999年11月21日投票）,下妻市議会議員選挙,茨城県,下妻市,19991121.0,1999.0,11.0,21.0,19991114.0,73.62,22.0,25.0,1.1363636363636365,27905.0,,,,任期満了,,,,,下妻市議会議員選挙（1999年11月21日投票）,1.0,25.0,22.0,1.1363636363636365,0.0,0.0,0.0,0.04,0.045454545454545456,0.76,0.2,0.0,0.8181818181818182,0.13636363636363635,0.0,0.8322111367769204,0.11888730525384578,,0.0438005861461537,0.023777461050769156,,20347.0,3.0,59.16,6.756803978213369,45.0,55.0,59.0,63.0,75.0,58.68181818181818,6.469413094332744,45.0,55.0,59.0,62.75,75.0,,,,,,,,1951.0,,,,,,1607.0,,,,,,,16789.0,,,,,,20347.0,,,,,,,,0.09588637145525139,,,,,,0.07897970216739568,,,,,,,0.8251339263773529,,,,,,1.0,,,,,,,,0.047943185727625695,,,,,,0.03948985108369784,,,,,,,0.039292091732254904,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,21.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,18.0,,,,,
下妻市議会議員選挙（2003年11月30日投票）,下妻市議会議員選挙,茨城県,下妻市,20031130.0,2003.0,11.0,30.0,20031123.0,無投票,22.0,22.0,1.0,28821.0,,,916.0,任期満了,73.62,,,,下妻市議会議員選挙（2003年11月30日投票）,1.0,22.0,22.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.8636363636363636,0.13636363636363635,0.0,0.8636363636363636,0.13636363636363635,0.0,,,,,,,0.0,3.0,59.59090909090909,6.610316255046768,45.0,55.5,59.5,64.0,71.0,59.59090909090909,6.610316255046768,45.0,55.5,59.5,64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,18.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,18.0,,,,,
下妻市議会議員選挙（2007年12月02日投票）,下妻市議会議員選挙,茨城県,下妻市,20071202.0,2007.0,12.0,2.0,20071125.0,68.71,24.0,29.0,1.2083333333333333,36012.0,,,7191.0,任期満了,,,,,下妻市議会議員選挙（2007年12月02日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.06896551724137931,0.08333333333333333,0.9310344827586207,0.06896551724137931,0.0,0.9166666666666666,0.08333333333333333,0.0,0.902602683852021,0.09739731614797895,,0.03342972903155633,0.04869865807398947,,24516.999999999996,3.0,59.13793103448276,9.719245528867772,33.0,54.0,61.0,67.0,72.0,58.333333333333336,10.027739304327548,33.0,53.75,60.0,67.0,71.0,,,,,,,,2361.63,,,,,,1705.4099999999999,,,,,,,20449.96,,,,,,24517.0,,,,,,,,0.09632622262103847,,,,,,0.06956030509442428,,,,,,,0.8341134722845372,,,,,,1.0,,,,,,,,0.04816311131051924,,,,,,0.03478015254721214,,,,,,,0.03336453889138149,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,25.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,20.0,,,,,
下妻市議会議員選挙（2011年12月04日投票）,下妻市議会議員選挙,茨城県,下妻市,20111204.0,2011.0,12.0,4.0,20111127.0,65.27,20.0,25.0,1.25,35840.0,,,-172.0,任期満了,68.71,,,,下妻市議会議員選挙（2011年12月04日投票）,1.0,25.0,20.0,1.25,0.0,0.0,0.0,0.08,0.05,0.72,0.2,0.08,0.75,0.15,0.1,0.7081261082039527,0.185918782164944,0.10595510963110323,0.03934033934466404,0.0371837564329888,0.052977554815551615,23123.0,3.0,58.72,9.193562965466654,37.0,55.0,60.0,66.0,74.0,58.7,8.967162315916893,37.0,54.75,58.5,66.25,74.0,,,,,,,,2274.0,,,,,,1404.37,,,,,,,19444.63,,,,,,23123.0,,,,,,,,0.09834364053107296,,,,,,0.060734766250054056,,,,,,,0.840921593218873,,,,,,1.0,,,,,,,,0.04917182026553648,,,,,,0.030367383125027028,,,,,,,0.040043885391374906,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,21.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,17.0,,,,,
